wavelength,flux
3487.0131230519864,1.8052028666986751e-16
3489.435609481173,1.8203911590761988e-16
3491.8580959103583,1.4080043111391086e-16
3494.2805823395447,1.2646867513579994e-16
3496.703068768731,1.00780861211535e-16
3499.1255551979166,1.9041383258384568e-16
3501.548041627103,1.65924229390042e-16
3503.9705280562894,1.4329083692529583e-16
3506.3930144854758,1.5275113590715435e-16
3508.815500914662,1.9126660446071735e-16
3511.2379873438476,1.561202931495197e-16
3513.660473773034,1.6592883739272076e-16
3516.0829602022204,1.5705310863015812e-16
3518.505446631406,1.2920463723825411e-16
3520.9279330605923,1.6552268441202902e-16
3523.3504194897787,1.9288871476729207e-16
3525.772905918965,1.4830850479635406e-16
3528.1953923481515,1.2410298444367142e-16
3530.617878777337,1.596225640923305e-16
3533.0403652065233,2.00557230536561e-16
3535.4628516357097,1.267069028878506e-16
3537.885338064895,1.471318973071373e-16
3540.3078244940816,1.5353982537043962e-16
3542.730310923268,1.5686608403515923e-16
3545.152797352454,1.4285225672400118e-16
3547.5752837816403,1.598655205461559e-16
3549.9977702108263,1.7841799888801463e-16
3552.4202566400127,1.969533241229785e-16
3554.8427430691986,1.7039158769614043e-16
3557.265229498385,1.35304535086761e-16
3559.687715927571,1.6377053553358014e-16
3562.1102023567573,1.711720562610071e-16
3564.5326887859433,1.59456455798604e-16
3566.9551752151297,1.8524252978917006e-16
3569.3776616443156,1.5060313826326254e-16
3571.800148073502,1.372348390303729e-16
3574.222634502688,1.3908470067251935e-16
3576.6451209318743,1.4050011159132803e-16
3579.0676073610603,1.0506710396170816e-16
3581.4900937902466,1.2649002595132043e-16
3583.9125802194326,1.4386548037158367e-16
3586.335066648619,1.6685255784004774e-16
3588.757553077805,1.607336044123298e-16
3591.1800395069913,9.315423131193963e-17
3593.6025259361772,1.7621177404763634e-16
3596.0250123653636,1.7562129373654006e-16
3598.4474987945496,1.6938312828379514e-16
3600.869985223736,1.476578426111903e-16
3603.292471652922,1.5029085270492355e-16
3605.7149580821083,2.0417619234664812e-16
3608.1374445112942,1.7063795476182055e-16
3610.5599309404806,1.6186698030147087e-16
3612.9824173696666,1.643198995544064e-16
3615.404903798853,1.85009330015548e-16
3617.827390228039,1.7157384589649572e-16
3620.2498766572253,1.518416023684114e-16
3622.672363086411,1.516833824458262e-16
3625.0948495155976,1.3935844739593376e-16
3627.5173359447836,1.4136709415476416e-16
3629.93982237397,1.5056610275420583e-16
3632.362308803156,1.4720211089080855e-16
3634.7847952323423,1.384016923550598e-16
3637.207281661528,1.2738088409517048e-16
3639.6297680907146,1.4525948086677523e-16
3642.0522545199005,1.5226667818966307e-16
3644.474740949087,1.3345831990073195e-16
3646.897227378273,1.3128400222696102e-16
3649.3197138074593,1.569619608299329e-16
3651.742200236645,1.4450448175460628e-16
3654.1646866658316,1.5024523571265876e-16
3656.5871730950175,1.7048466050402326e-16
3659.009659524204,1.8411937944123524e-16
3661.43214595339,1.7942714704382692e-16
3663.8546323825763,1.6323153192722103e-16
3666.277118811762,1.381639704050491e-16
3668.6996052409486,1.4546756678901968e-16
3671.1220916701345,1.6537647410978258e-16
3673.544578099321,1.593409294011917e-16
3675.967064528507,1.6008321782854192e-16
3678.3895509576932,1.4984081340607243e-16
3680.812037386879,1.4019347911576308e-16
3683.2345238160656,1.3760470016143752e-16
3685.6570102452515,1.5455400656270403e-16
3688.0794966744375,1.470731876759235e-16
3690.501983103624,1.3344995627484888e-16
3692.92446953281,1.370516081327731e-16
3695.346955961996,1.4689209575161267e-16
3697.769442391182,1.5394545338456504e-16
3700.1919288203685,1.7040403922040743e-16
3702.6144152495544,1.5015311565300803e-16
3705.036901678741,1.4455962704653203e-16
3707.4593881079268,1.5504563893561818e-16
3709.881874537113,1.5519116509338762e-16
3712.304360966299,1.3706893277161864e-16
3714.7268473954855,1.6541724463145216e-16
3717.1493338246714,1.6897779559418311e-16
3719.571820253858,1.3624961266822404e-16
3721.9943066830438,1.776952453571583e-16
3724.41679311223,3.097395006775351e-16
3726.839279541416,4.522306333244205e-16
3729.2617659706025,3.99155609284896e-16
3731.6842523997884,2.4107651574901485e-16
3734.106738828975,1.5921175464146862e-16
3736.5292252581607,1.642596479297282e-16
3738.951711687347,1.8987335800141915e-16
3741.374198116533,1.6855539094113506e-16
3743.7966845457195,1.8248936635481846e-16
3746.2191709749054,1.5062378900928012e-16
3748.641657404092,1.5687823256082546e-16
3751.0641438332777,1.6669811517553614e-16
3753.486630262464,1.6636938535966934e-16
3755.90911669165,1.7709836534229496e-16
3758.3316031208365,1.6883536887493202e-16
3760.7540895500224,1.9503647419755563e-16
3763.176575979209,1.990808208392374e-16
3765.5990624083947,1.8265011175483023e-16
3768.021548837581,1.466725975167839e-16
3770.444035266767,1.7080132561288215e-16
3772.8665216959535,1.6804201691507766e-16
3775.2890081251394,1.784582802081274e-16
3777.711494554326,1.8494031444368543e-16
3780.1339809835117,1.8656292090924634e-16
3782.556467412698,2.1042504608122282e-16
3784.978953841884,2.1082975618673943e-16
3787.4014402710704,1.9836049398316583e-16
3789.8239267002564,1.929077928165805e-16
3792.2464131294428,1.8104571743116566e-16
3794.6688995586283,1.7134487660960614e-16
3797.0913859878146,1.2654524793050163e-16
3799.513872417001,1.569134917088321e-16
3801.9363588461874,1.7663653211047156e-16
3804.358845275373,2.0540537227317184e-16
3806.7813317045593,2.2011086606441087e-16
3809.2038181337457,2.114340509110988e-16
