wavelength,flux
4359.9891987431265,7.2059806e-16
4360.932835820896,7.075969389999999e-16
4361.876472898665,7.10470544e-16
4362.8191280439905,7.291922470000001e-16
4363.762765121759,7.368633299999999e-16
4364.706402199528,7.239620639999999e-16
4365.650039277298,7.15066093e-16
4366.593676355067,7.181837879999999e-16
4367.537313432836,7.292743499999999e-16
4368.480950510605,7.12800494e-16
4369.424587588374,7.10548209e-16
4370.368224666144,7.296427039999999e-16
4371.311861743912,7.309607900000001e-16
4372.255498821681,7.126629159999999e-16
4373.19913589945,7.27334944e-16
4374.1427729772195,7.38110408e-16
4375.086410054988,7.302640239999999e-16
4376.030047132757,7.426305109999999e-16
4376.973684210527,7.44325827e-16
4377.916339355853,7.28837207e-16
4378.859976433621,7.23101092e-16
4379.803613511391,7.247964079999999e-16
4380.74725058916,7.19226718e-16
4381.690887666929,7.051160970000001e-16
4382.634524744697,7.05546583e-16
4383.578161822466,7.12079319e-16
4384.521798900236,7.090193179999999e-16
4385.465435978005,7.06545133e-16
4386.409073055774,7.115534159999999e-16
4387.352710133543,7.091036400000001e-16
4388.296347211312,7.0709322599999995e-16
4389.239984289082,7.03738098e-16
4390.18362136685,7.10969819e-16
4391.127258444619,7.167902559999999e-16
4392.069913589945,7.002764579999999e-16
4393.013550667714,6.88870798e-16
4393.957187745483,6.872376139999999e-16
4394.900824823252,6.995197789999999e-16
4395.8444619010215,6.93324331e-16
4396.788098978791,6.857198179999999e-16
4397.731736056559,6.948510029999999e-16
4398.675373134329,6.84277468e-16
4399.619010212097,6.897761499999999e-16
4400.562647289867,7.072685270000001e-16
4401.506284367635,7.011440869999999e-16
4402.4499214454045,6.86902545e-16
4403.393558523174,6.875105509999999e-16
4404.337195600943,6.860659819999999e-16
4405.280832678712,6.99883695e-16
4406.224469756481,7.03218852e-16
4407.167124901807,6.837937260000001e-16
4408.110761979576,6.71500466e-16
4409.054399057344,6.7264547e-16
4409.998036135114,6.79424515e-16
4410.941673212883,6.847146109999999e-16
4411.885310290652,6.858618339999999e-16
4412.828947368421,6.804319410000001e-16
4413.77258444619,6.6640564200000005e-16
4414.71622152396,6.60727221e-16
4415.659858601729,6.685602909999999e-16
4416.603495679497,6.699826700000001e-16
4417.547132757266,6.60804886e-16
4418.490769835035,6.58459403e-16
4419.434406912805,6.66734054e-16
4420.378043990573,6.773497499999999e-16
4421.3216810683425,6.797240800000001e-16
4422.264336213669,6.685491960000001e-16
4423.207973291438,6.719487039999999e-16
4424.1516103692065,6.850918409999999e-16
4425.095247446976,6.772676469999999e-16
4426.038884524745,6.811331449999999e-16
4426.982521602514,6.763689519999999e-16
4427.926158680282,6.639669609999999e-16
4428.869795758052,6.73359988e-16
4429.813432835821,6.806183369999999e-16
4430.75706991359,6.75348212e-16
4431.700706991359,6.71265252e-16
4432.644344069128,6.654891949999999e-16
4433.587981146898,6.59593312e-16
4434.531618224667,6.51731395e-16
4435.4752553024355,6.612708760000001e-16
4436.418892380204,6.679789129999999e-16
4437.36154752553,6.63887077e-16
4438.3051846032995,6.64486207e-16
4439.248821681068,6.638471350000001e-16
4440.192458758837,6.73386616e-16
4441.136095836607,6.728917789999999e-16
4442.079732914376,6.84310753e-16
4443.023369992145,6.90317586e-16
4443.967007069914,6.938302629999999e-16
4444.910644147682,6.975848109999999e-16
4445.854281225452,6.9944433300000005e-16
4446.79791830322,6.924611399999999e-16
4447.74155538099,6.821538849999999e-16
4448.685192458759,6.815436600000001e-16
4449.628829536528,6.947223009999999e-16
4450.572466614297,6.999857689999999e-16
4451.516103692066,6.890394419999999e-16
